Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2014-10-19,Elche,Sevilla,0,2,0,0,A,12,10,1,7,6,4,18,23,La_liga,0.47658,2.52963,1,11,5.458333333333333,8.0,4.0,3.36,2.03,2014/2015
2014-10-19,La Coruna,Valencia,3,0,2,0,H,11,8,5,1,3,5,19,19,La_liga,0.994809,0.56407,4,2,10.608695652173912,4.870967741935484,4.35,3.49,1.9,2014/2015
2014-10-19,Villarreal,Almeria,2,0,1,0,H,17,10,8,3,6,4,20,16,La_liga,2.75077,0.336251,8,4,4.871794871794871,6.212121212121212,1.35,5.08,9.41,2014/2015
2014-10-20,Sociedad,Getafe,1,2,0,0,A,13,16,2,7,8,4,10,13,La_liga,1.29417,1.19816,3,3,5.178571428571429,9.241379310344827,1.56,4.01,6.32,2014/2015
2014-10-24,Celta,Levante,3,0,1,0,H,13,4,4,0,7,0,14,16,La_liga,1.88024,0.207108,4,1,5.333333333333333,17.03846153846154,1.47,4.47,6.71,2014/2015
2014-10-25,Almeria,Ath Bilbao,0,1,0,0,A,7,6,3,1,4,8,10,14,La_liga,0.310169,0.921626,2,4,6.766666666666667,4.303030303030303,3.43,3.34,2.2,2014/2015
2014-10-25,Cordoba,Sociedad,1,1,0,1,D,7,7,3,1,5,4,13,12,La_liga,2.09938,0.967731,5,1,4.2,7.74074074074074,3.43,3.3,2.24,2014/2015
2014-10-25,Eibar,Granada,1,1,1,1,D,7,8,3,3,7,8,14,14,La_liga,0.738375,0.542272,4,0,5.071428571428571,5.84,2.14,3.15,3.88,2014/2015
2014-10-25,Real Madrid,Barcelona,3,1,1,1,H,18,16,6,5,3,9,11,10,La_liga,1.87887,1.30281,8,7,12.666666666666666,7.617647058823529,2.38,3.68,2.94,2014/2015
2014-10-25,Valencia,Elche,3,1,2,0,H,12,8,4,3,8,6,11,17,La_liga,1.18501,0.498984,3,3,9.653846153846152,8.413793103448276,1.38,4.81,9.09,2014/2015
2014-10-26,Espanol,La Coruna,0,0,0,0,D,16,5,5,1,11,0,12,17,La_liga,0.410527,0.0932128,3,0,5.444444444444445,24.5,1.85,3.43,4.44,2014/2015
2014-10-26,Getafe,Ath Madrid,0,1,0,1,A,11,12,4,7,1,8,17,11,La_liga,0.42457,1.57745,2,6,12.043478260869565,6.214285714285714,7.27,3.82,1.56,2014/2015
2014-10-26,Malaga,Vallecano,4,0,3,0,H,18,10,8,4,7,4,18,21,La_liga,3.90394,0.395055,9,2,6.162162162162162,4.724137931034483,1.89,3.52,4.3,2014/2015
2014-10-26,Sevilla,Villarreal,2,1,0,0,H,8,11,4,4,3,2,19,15,La_liga,1.03012,1.3659,1,2,5.818181818181818,10.0,2.09,3.44,3.63,2014/2015
2014-10-31,La Coruna,Getafe,1,2,0,1,A,9,16,2,4,4,6,7,23,La_liga,0.760639,1.5836,5,7,6.904761904761905,5.5813953488372094,2.3,3.14,3.5,2014/2015
2014-11-01,Ath Madrid,Cordoba,4,2,1,0,H,16,8,8,4,4,5,12,13,La_liga,1.77353,0.785648,8,0,5.621621621621622,16.333333333333332,1.2,6.52,17.61,2014/2015
2014-11-01,Barcelona,Celta,0,1,0,0,A,19,10,9,4,9,5,10,29,La_liga,2.66159,1.55562,16,5,5.333333333333333,6.928571428571429,1.14,8.72,20.88,2014/2015
2014-11-01,Granada,Real Madrid,0,4,0,2,A,11,18,5,8,3,4,19,9,La_liga,1.07775,2.84686,3,13,14.76923076923077,10.0625,12.86,6.58,1.23,2014/2015
2014-11-01,Sociedad,Malaga,0,1,0,0,A,5,6,0,2,6,3,18,22,La_liga,0.112869,1.46771,3,6,6.407407407407407,9.409090909090908,2.2,3.41,3.4,2014/2015
2014-11-02,Ath Bilbao,Sevilla,1,0,1,0,H,9,4,2,1,4,8,24,11,La_liga,0.43055,0.151226,1,3,6.7368421052631575,7.714285714285714,2.46,3.31,3.0,2014/2015
2014-11-02,Elche,Espanol,2,1,1,0,H,11,15,5,5,4,10,19,10,La_liga,2.35234,2.01995,4,7,8.6,6.434782608695652,2.66,3.06,2.95,2014/2015
2014-11-02,Levante,Almeria,2,1,1,0,H,11,14,5,5,3,6,17,17,La_liga,1.46581,1.32208,1,2,9.033333333333331,6.12,2.44,3.18,3.14,2014/2015
