Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2016-03-05,Southampton,Sunderland,1,1,0,0,D,16,11,5,3,12,2,9,9,EPL,1.54587,1.31562,17.0,3.0,4.3,12.85,1.61,3.93,6.32,2015/2016
2016-03-05,Swansea,Norwich,1,0,0,0,H,10,8,3,3,5,0,14,15,EPL,0.545937,0.580126,6.0,8.0,4.4375,9.714285714285714,2.04,3.39,4.08,2015/2016
2016-03-05,Tottenham,Arsenal,2,2,0,1,D,26,10,11,4,9,2,9,10,EPL,1.88378,0.543157,6.0,6.0,5.2,7.096774193548387,2.39,3.41,3.14,2015/2016
2016-03-05,Watford,Leicester,0,1,0,0,A,11,14,4,7,3,8,10,11,EPL,0.829318,1.47042,10.0,5.0,8.695652173913043,7.655172413793103,2.95,3.28,2.58,2015/2016
2016-03-06,Crystal Palace,Liverpool,1,2,0,0,A,14,19,4,5,6,6,12,16,EPL,1.43901,2.27087,1.0,15.0,13.304347826086955,5.1,3.75,3.38,2.14,2015/2016
2016-03-06,West Brom,Man United,1,0,0,0,H,9,7,2,1,4,5,8,7,EPL,0.565787,0.417622,8.0,1.0,8.178571428571429,14.733333333333333,4.22,3.33,2.02,2015/2016
2016-03-12,Bournemouth,Swansea,3,2,1,1,H,12,12,4,4,5,3,12,11,EPL,0.70756,1.09562,4.0,3.0,7.838709677419355,5.696969696969697,1.96,3.4,4.32,2015/2016
2016-03-12,Norwich,Man City,0,0,0,0,D,5,15,0,3,3,8,15,10,EPL,0.139743,0.557373,1.0,10.0,10.32,6.217391304347826,6.06,4.05,1.61,2015/2016
2016-03-12,Stoke,Southampton,1,2,0,2,A,13,11,2,4,1,4,13,12,EPL,1.06676,0.874966,8.0,7.0,6.791666666666667,10.407407407407408,2.72,3.18,2.85,2015/2016
2016-03-13,Aston Villa,Tottenham,0,2,0,1,A,11,19,2,8,5,8,6,6,EPL,1.84022,2.00141,4.0,8.0,13.52,6.521739130434782,7.19,4.33,1.5,2015/2016
2016-03-14,Leicester,Newcastle,1,0,1,0,H,10,13,1,2,8,4,4,9,EPL,0.846771,0.518715,5.0,7.0,9.807692307692308,12.2,1.61,4.11,6.04,2015/2016
2016-03-19,Chelsea,West Ham,2,2,1,1,D,22,13,5,6,10,9,13,14,EPL,2.1406,0.862828,10.0,4.0,7.64,11.592592592592592,1.74,3.8,5.14,2015/2016
2016-03-19,Crystal Palace,Leicester,0,1,0,1,A,12,8,4,3,10,7,9,13,EPL,0.784339,1.20315,3.0,8.0,4.846153846153846,7.352941176470588,2.99,3.29,2.54,2015/2016
2016-03-19,Everton,Arsenal,0,2,0,2,A,8,11,2,3,7,5,7,10,EPL,0.58617,1.92384,5.0,9.0,5.594594594594595,8.17142857142857,2.64,3.58,2.67,2015/2016
2016-03-19,Swansea,Aston Villa,1,0,0,0,H,10,12,1,2,4,6,9,10,EPL,0.490469,0.730828,6.0,2.0,5.482758620689655,6.725,1.69,3.7,5.82,2015/2016
2016-03-19,Watford,Stoke,1,2,0,1,A,9,9,4,6,9,2,10,14,EPL,0.879462,1.58145,5.0,0.0,7.133333333333334,7.580645161290323,2.44,3.18,3.26,2015/2016
2016-03-19,West Brom,Norwich,0,1,0,0,A,10,7,0,1,4,3,8,13,EPL,0.332789,0.799255,2.0,5.0,5.695652173913044,7.157894736842105,2.26,3.24,3.55,2015/2016
2016-03-20,Man City,Man United,0,1,0,1,A,26,5,2,3,11,5,9,12,EPL,1.86249,0.900312,10.0,3.0,8.652173913043478,7.066666666666666,1.85,3.66,4.62,2015/2016
2016-03-20,Newcastle,Sunderland,1,1,0,1,D,17,14,8,4,2,5,14,7,EPL,0.940593,0.785017,3.0,7.0,4.423076923076923,13.263157894736842,2.13,3.38,3.74,2015/2016
2016-03-20,Southampton,Liverpool,3,2,0,2,H,16,18,5,9,3,5,10,13,EPL,1.56873,1.29046,10.0,6.0,9.64,17.53846153846154,2.7,3.24,2.85,2015/2016
2016-03-20,Tottenham,Bournemouth,3,0,2,0,H,17,2,8,0,4,5,11,6,EPL,2.02694,0.120366,6.0,0.0,6.121212121212121,21.352941176470587,1.55,4.22,6.77,2015/2016
2016-04-02,Arsenal,Watford,4,0,2,0,H,19,6,12,2,8,3,7,10,EPL,3.00742,0.290619,13.0,4.0,7.545454545454546,18.714285714285715,1.36,5.21,9.46,2015/2016
2016-04-02,Aston Villa,Chelsea,0,4,0,2,A,15,11,4,8,7,2,12,8,EPL,0.72512,2.49358,6.0,8.0,15.192307692307692,7.851851851851852,6.49,4.05,1.58,2015/2016
2016-04-02,Bournemouth,Man City,0,4,0,3,A,11,15,2,7,4,4,9,8,EPL,1.3239,0.868303,4.0,10.0,10.653846153846152,11.461538461538462,3.72,3.54,2.09,2015/2016
2016-04-02,Liverpool,Tottenham,1,1,0,0,D,15,18,7,5,12,9,11,11,EPL,1.37954,1.23579,12.0,10.0,7.7105263157894735,7.391304347826087,2.52,3.32,2.98,2015/2016
2016-04-02,Norwich,Newcastle,3,2,1,0,H,13,13,6,5,6,5,6,11,EPL,1.65216,1.46835,8.0,4.0,17.666666666666668,9.933333333333334,2.22,3.34,3.52,2015/2016
2016-04-02,Stoke,Swansea,2,2,1,0,D,12,12,5,3,5,5,6,16,EPL,1.17598,0.4319,4.0,9.0,15.894736842105264,8.724137931034482,2.2,3.32,3.61,2015/2016
2016-04-02,Sunderland,West Brom,0,0,0,0,D,22,3,7,0,9,3,11,13,EPL,1.54544,0.0635563,8.0,0.0,6.142857142857143,7.541666666666667,2.09,3.25,4.03,2015/2016
2016-04-02,West Ham,Crystal Palace,2,2,2,1,D,18,12,6,5,4,5,12,19,EPL,1.71369,1.65593,11.0,0.0,5.666666666666667,11.357142857142858,1.96,3.51,4.2,2015/2016
2016-04-03,Leicester,Southampton,1,0,1,0,H,11,10,4,2,7,8,12,13,EPL,1.38701,0.670068,6.0,6.0,10.529411764705882,15.6,2.28,3.31,3.44,2015/2016
2016-04-03,Man United,Everton,1,0,0,0,H,10,7,2,1,5,5,15,6,EPL,0.998692,0.755625,8.0,4.0,7.242424242424242,10.4,2.1,3.37,3.84,2015/2016
2016-04-09,Aston Villa,Bournemouth,1,2,0,1,A,6,12,1,3,3,8,13,11,EPL,0.220872,1.0038,2.0,3.0,18.058823529411764,5.527777777777778,3.51,3.33,2.19,2015/2016
2016-04-09,Crystal Palace,Norwich,1,0,0,0,H,13,13,6,4,10,4,13,10,EPL,1.45029,0.675663,1.0,6.0,4.583333333333333,7.444444444444445,2.07,3.39,3.81,2015/2016
2016-04-09,Man City,West Brom,2,1,1,1,H,13,13,4,2,8,8,10,7,EPL,2.07325,1.09413,5.0,4.0,9.875,10.208333333333334,1.34,5.1,10.06,2015/2016
2016-04-09,Southampton,Newcastle,3,1,2,0,H,20,5,6,3,11,2,8,7,EPL,1.78477,0.165982,10.0,1.0,9.62962962962963,21.4,1.56,4.02,6.52,2015/2016
2016-04-09,Swansea,Chelsea,1,0,1,0,H,12,8,6,2,1,9,15,13,EPL,1.9071,1.3003,6.0,9.0,8.707317073170731,8.068965517241379,3.88,3.4,2.04,2015/2016
2016-04-09,Watford,Everton,1,1,1,1,D,13,12,5,7,7,6,13,10,EPL,0.408379,1.59979,8.0,3.0,11.652173913043478,8.588235294117647,3.47,3.34,2.21,2015/2016
2016-04-09,West Ham,Arsenal,3,3,2,2,D,19,11,7,6,7,4,11,8,EPL,1.10973,1.46966,6.0,15.0,9.516129032258064,9.65,3.72,3.66,2.0,2015/2016
2016-04-10,Liverpool,Stoke,4,1,2,1,H,14,10,6,3,6,3,14,14,EPL,2.21484,0.85508,1.0,3.0,8.75,9.142857142857142,1.6,4.03,6.03,2015/2016
2016-04-10,Sunderland,Leicester,0,2,0,0,A,15,17,1,7,1,7,9,9,EPL,0.872232,2.60072,8.0,11.0,6.28,6.583333333333333,3.5,3.39,2.17,2015/2016
2016-04-10,Tottenham,Man United,3,0,0,0,H,16,5,8,1,2,7,10,10,EPL,1.79647,0.341238,8.0,1.0,5.970588235294118,6.961538461538462,1.93,3.56,4.11,2015/2016
2016-04-13,Crystal Palace,Everton,0,0,0,0,D,18,9,6,5,10,7,7,9,EPL,1.59025,0.759269,12.0,9.0,8.391304347826088,14.529411764705882,2.87,3.34,2.6,2015/2016
2016-04-16,Chelsea,Man City,0,3,0,1,A,11,11,4,8,11,3,12,15,EPL,0.487715,2.62768,5.0,9.0,9.0,13.5,2.72,3.38,2.7,2015/2016
2016-04-16,Everton,Southampton,1,1,0,0,D,7,18,2,4,3,10,8,14,EPL,0.318721,1.38323,1.0,15.0,16.0,5.942857142857143,2.7,3.3,2.79,2015/2016
2016-04-16,Man United,Aston Villa,1,0,1,0,H,13,7,4,1,14,3,9,10,EPL,1.09127,0.262427,14.0,1.0,7.863636363636363,21.07692307692308,1.24,6.34,15.47,2015/2016
2016-04-16,Newcastle,Swansea,3,0,1,0,H,12,11,7,1,3,7,13,9,EPL,1.5024,0.787081,2.0,8.0,16.047619047619047,5.0,2.3,3.37,3.32,2015/2016
2016-04-16,Norwich,Sunderland,0,3,0,1,A,19,8,6,3,14,0,7,11,EPL,1.09006,1.99748,6.0,6.0,6.923076923076923,13.066666666666666,2.38,3.28,3.25,2015/2016
2016-04-16,West Brom,Watford,0,1,0,1,A,16,11,4,4,9,3,11,17,EPL,2.2915,0.364852,7.0,3.0,6.37037037037037,9.142857142857142,2.38,3.16,3.37,2015/2016
2016-04-17,Arsenal,Crystal Palace,1,1,1,0,D,21,7,6,2,10,5,7,13,EPL,1.73461,0.275806,16.0,1.0,8.944444444444445,16.714285714285715,1.34,5.39,9.52,2015/2016
2016-04-17,Bournemouth,Liverpool,1,2,0,2,A,18,19,5,6,5,4,9,9,EPL,0.85914,1.81443,3.0,8.0,8.272727272727273,20.73333333333333,3.6,3.44,2.15,2015/2016
2016-04-17,Leicester,West Ham,2,2,1,0,D,6,19,2,4,0,5,14,14,EPL,1.95296,1.56819,5.0,6.0,12.705882352941176,5.793103448275862,1.92,3.59,4.25,2015/2016
2016-04-18,Stoke,Tottenham,0,4,0,1,A,12,23,2,6,5,3,12,12,EPL,0.458376,2.89775,3.0,5.0,8.75,8.214285714285714,4.7,3.65,1.83,2015/2016
2016-04-19,Newcastle,Man City,1,1,1,1,D,5,9,3,5,5,3,13,8,EPL,0.455246,0.522043,1.0,5.0,9.153846153846152,7.92,6.14,4.28,1.57,2015/2016
2016-04-20,Liverpool,Everton,4,0,2,0,H,37,3,13,0,9,1,8,11,EPL,3.24472,0.0886329,18.0,0.0,4.757575757575758,24.0,1.71,3.96,5.12,2015/2016
2016-04-20,Man United,Crystal Palace,2,0,1,0,H,16,5,10,0,10,2,13,7,EPL,1.46607,0.137416,13.0,2.0,4.878787878787879,11.72,1.54,4.14,7.11,2015/2016
2016-04-20,West Ham,Watford,3,1,2,0,H,18,7,7,4,4,2,11,17,EPL,3.96294,1.22333,8.0,5.0,7.111111111111111,6.323529411764706,1.56,4.25,6.56,2015/2016
2016-04-21,Arsenal,West Brom,2,0,2,0,H,16,8,7,1,2,6,14,14,EPL,1.37348,0.839742,20.0,1.0,3.838709677419355,14.821428571428571,1.27,5.92,13.69,2015/2016
2016-04-23,Aston Villa,Southampton,2,4,1,2,A,16,17,7,7,6,11,8,9,EPL,1.47192,3.6648,2.0,19.0,21.4,5.972972972972973,7.15,4.03,1.56,2015/2016
2016-04-23,Bournemouth,Chelsea,1,4,1,2,A,13,16,4,4,10,7,11,4,EPL,0.575087,2.07192,4.0,9.0,7.763157894736842,11.19047619047619,3.1,3.45,2.39,2015/2016
2016-04-23,Liverpool,Newcastle,2,2,2,0,D,13,6,4,3,5,4,8,17,EPL,0.712881,0.253033,11.0,3.0,4.88,9.028571428571428,1.57,4.42,6.01,2015/2016
2016-04-23,Man City,Stoke,4,0,2,0,H,11,14,6,2,9,4,8,8,EPL,2.22482,1.09174,10.0,4.0,8.935483870967742,15.68421052631579,1.32,5.58,10.67,2015/2016
2016-04-24,Leicester,Swansea,4,0,2,0,H,18,9,9,1,4,6,15,10,EPL,3.31579,0.576457,4.0,1.0,10.054054054054054,4.717948717948718,1.75,3.67,5.38,2015/2016
2016-04-24,Sunderland,Arsenal,0,0,0,0,D,12,20,3,7,7,7,10,8,EPL,0.617149,0.97303,3.0,20.0,15.954545454545457,7.8,4.72,3.88,1.78,2015/2016
2016-04-25,Tottenham,West Brom,1,1,1,0,D,19,16,2,3,9,7,8,13,EPL,1.26346,0.894413,10.0,5.0,5.666666666666667,11.26923076923077,1.24,6.39,14.6,2015/2016
2016-04-30,Arsenal,Norwich,1,0,0,0,H,14,12,3,3,7,3,8,7,EPL,0.781508,0.578781,11.0,3.0,7.5625,21.33333333333333,1.27,6.07,12.32,2015/2016
2016-04-30,Everton,Bournemouth,2,1,1,1,H,12,16,5,2,3,5,4,8,EPL,0.95281,1.42599,9.0,9.0,9.875,17.944444444444443,2.01,3.62,3.87,2015/2016
2016-04-30,Newcastle,Crystal Palace,1,0,0,0,H,10,9,4,3,4,8,11,12,EPL,0.53407,1.05079,6.0,2.0,8.0,5.7,2.01,3.46,4.07,2015/2016
2016-04-30,Stoke,Sunderland,1,1,0,0,D,11,14,3,5,2,8,13,13,EPL,0.68487,1.43105,6.0,5.0,5.083333333333333,10.19047619047619,2.72,3.25,2.81,2015/2016
2016-04-30,Watford,Aston Villa,3,2,1,1,H,18,7,6,2,8,4,14,10,EPL,1.36255,0.491793,10.0,1.0,6.538461538461538,17.88888888888889,1.71,3.76,5.5,2015/2016
2016-04-30,West Brom,West Ham,0,3,0,2,A,15,8,5,4,8,6,14,7,EPL,1.5346,1.27183,4.0,5.0,7.864864864864865,6.071428571428571,3.89,3.4,2.08,2015/2016
2016-05-01,Man United,Leicester,1,1,1,1,D,21,14,6,3,6,5,16,10,EPL,1.18462,1.16622,10.0,6.0,3.869565217391304,11.375,2.1,3.31,3.91,2015/2016
2016-05-01,Southampton,Man City,4,2,2,1,H,14,6,7,5,8,2,12,9,EPL,2.84362,1.12719,10.0,1.0,10.151515151515152,5.411764705882353,2.74,3.36,2.71,2015/2016
2016-05-01,Swansea,Liverpool,3,1,2,0,H,18,11,9,3,4,7,12,13,EPL,2.31862,0.776186,8.0,1.0,9.108108108108109,13.05,3.12,3.42,2.39,2015/2016
2016-05-02,Chelsea,Tottenham,2,2,0,2,D,13,16,5,5,7,8,9,20,EPL,0.81661,1.90407,7.0,1.0,10.681818181818182,5.571428571428571,2.74,3.46,2.66,2015/2016
2016-05-07,Aston Villa,Newcastle,0,0,0,0,D,2,9,0,3,0,5,8,13,EPL,0.0312154,1.09626,0.0,5.0,13.578947368421051,7.703703703703703,5.72,3.99,1.65,2015/2016
2016-05-07,Bournemouth,West Brom,1,1,0,1,D,12,12,4,4,5,3,5,8,EPL,0.814964,1.34282,4.0,2.0,8.285714285714286,16.61111111111111,1.94,3.48,4.33,2015/2016
2016-05-07,Crystal Palace,Stoke,2,1,0,1,H,17,12,4,3,4,3,8,18,EPL,1.31448,1.27766,7.0,6.0,5.64,9.19047619047619,2.07,3.44,3.83,2015/2016
2016-05-07,Leicester,Everton,3,1,2,0,H,32,9,8,5,12,4,4,12,EPL,4.50525,1.30184,9.0,6.0,16.736842105263158,6.384615384615385,1.9,3.77,4.15,2015/2016
2016-05-07,Norwich,Man United,0,1,0,0,A,8,15,2,2,1,6,11,10,EPL,1.36825,1.48344,3.0,12.0,12.2,4.217391304347826,4.58,3.5,1.89,2015/2016
2016-05-07,Sunderland,Chelsea,3,2,1,2,H,15,9,4,8,3,3,11,9,EPL,0.773876,1.77677,2.0,11.0,8.744186046511627,11.545454545454543,3.0,3.44,2.43,2015/2016
2016-05-07,West Ham,Swansea,1,4,0,2,A,25,13,7,6,13,3,11,8,EPL,2.39454,2.47265,13.0,14.0,8.074074074074074,16.4,1.44,4.71,7.84,2015/2016
2016-05-08,Liverpool,Watford,2,0,1,0,H,19,14,5,3,8,8,10,15,EPL,2.38919,0.930803,17.0,6.0,4.888888888888889,12.576923076923077,1.51,4.41,7.0,2015/2016
2016-05-08,Man City,Arsenal,2,2,1,1,D,14,5,3,2,7,2,16,10,EPL,0.75375,1.08084,8.0,1.0,4.945945945945946,8.615384615384615,2.52,3.43,2.9,2015/2016
2016-05-08,Tottenham,Southampton,1,2,1,1,A,20,10,6,2,10,2,8,16,EPL,2.55547,1.30812,11.0,4.0,5.7,10.862068965517242,2.0,3.6,3.92,2015/2016
2016-05-10,West Ham,Man United,3,2,1,0,H,20,3,6,2,6,2,6,18,EPL,2.13311,0.635987,8.0,7.0,8.448275862068966,5.964285714285714,2.98,3.45,2.45,2015/2016
2016-05-11,Liverpool,Chelsea,1,1,0,1,D,28,13,9,7,7,3,11,12,EPL,1.83934,0.812268,8.0,3.0,8.222222222222221,11.846153846153848,1.99,3.74,3.78,2015/2016
2016-05-11,Norwich,Watford,4,2,3,1,H,18,12,6,7,5,1,8,12,EPL,2.41871,1.7686,12.0,7.0,7.869565217391305,7.34375,1.83,3.66,4.78,2015/2016
2016-05-11,Sunderland,Everton,3,0,2,0,H,14,17,8,6,5,5,15,7,EPL,2.44887,1.16563,8.0,10.0,14.952380952380953,9.625,1.74,3.88,4.96,2015/2016
2016-05-15,Arsenal,Aston Villa,4,0,1,0,H,16,5,7,2,5,4,12,6,EPL,3.40207,0.222731,21.0,2.0,7.1875,24.454545454545453,1.16,8.71,18.75,2015/2016
2016-05-15,Chelsea,Leicester,1,1,0,0,D,17,18,4,5,7,6,4,12,EPL,1.86065,1.23491,18.0,9.0,14.8125,7.263157894736842,2.31,3.64,3.09,2015/2016
2016-05-15,Everton,Norwich,3,0,2,0,H,15,10,8,2,4,11,7,11,EPL,2.40775,0.43016,14.0,10.0,6.758620689655173,9.095238095238097,1.78,4.0,4.54,2015/2016
2016-05-15,Newcastle,Tottenham,5,1,2,0,H,19,17,10,5,3,8,7,6,EPL,2.42808,0.869082,4.0,13.0,15.235294117647058,9.578947368421051,4.54,3.89,1.79,2015/2016
2016-05-15,Southampton,Crystal Palace,4,1,1,0,H,18,16,5,4,2,5,7,14,EPL,2.32278,1.24857,7.0,5.0,10.789473684210526,9.68421052631579,1.35,5.37,9.22,2015/2016
2016-05-15,Stoke,West Ham,2,1,0,1,H,7,20,4,7,4,10,8,12,EPL,0.288737,2.94489,4.0,7.0,17.53846153846154,12.055555555555555,3.5,3.58,2.14,2015/2016
2016-05-15,Swansea,Man City,1,1,1,1,D,4,18,1,5,4,4,4,19,EPL,0.115604,2.04003,1.0,14.0,13.38888888888889,9.548387096774194,5.79,4.65,1.53,2015/2016
2016-05-15,Watford,Sunderland,2,2,0,1,D,21,6,6,4,7,4,11,10,EPL,1.95277,0.908817,9.0,7.0,8.15,8.952380952380953,2.02,3.76,3.7,2015/2016
2016-05-15,West Brom,Liverpool,1,1,1,1,D,13,7,1,3,7,5,11,14,EPL,1.86869,0.419877,3.0,6.0,13.615384615384617,4.538461538461538,2.4,3.5,3.02,2015/2016
2016-05-17,Man United,Bournemouth,3,1,1,0,H,12,7,5,0,7,1,9,8,EPL,1.72109,0.503471,14.0,5.0,11.36842105263158,16.38095238095238,1.67,4.11,5.2,2015/2016
